track_name,artist_name,release_date,genre,cluster
goin' home baby,big maybelle,1958,blues,9
pledging my love,roy hamilton,1958,blues,13
for all we know,billie holiday,1958,blues,13
your love is all i need,the silhouettes,1958,blues,4
my one and only love,roy hamilton,1958,blues,13
i miss you so,roy hamilton,1958,blues,1
violets for your furs,billie holiday,1958,blues,2
little jazz,ella fitzgerald,1958,blues,17
april in paris,ella fitzgerald,1958,blues,2
moonlight on the ganges,ella fitzgerald,1958,blues,13
all by myself,ella fitzgerald,1958,blues,17
dearest darling,bo diddley,1958,blues,19
get thee behind me satan,ella fitzgerald,1958,blues,18
bad blood,champion jack dupree,1958,blues,19
somebody in my home,howlin' wolf,1958,blues,1
yes indeed!,ray charles,1958,blues,12
strollin',champion jack dupree,1958,blues,1
bess you is my woman now,ella fitzgerald,1958,blues,8
it ain't necessarily so,ella fitzgerald,1958,blues,8
little turtle dove,bobby day,1958,blues,2
the right time,ray charles,1958,blues,4
the blues are brewin',billie holiday,1958,blues,2
guilty,billie holiday,1958,blues,13
blackjack,ray charles,1958,blues,19
oh baby doll,chuck berry,1958,blues,2
hush your mouth,bo diddley,1958,blues,8
all or nothing at all,billie holiday,1958,blues,13
i got plenty o' nuttin',ella fitzgerald,1958,blues,1
no place to go (you gonna wreck my life),howlin' wolf,1958,blues,16
love is here to stay,billie holiday,1958,blues,2
lover man,billie holiday,1958,blues,13
moanin' at midnight,howlin' wolf,1958,blues,8
who do you love,bo diddley,1958,blues,9
how many more years,howlin' wolf,1958,blues,17
april in paris,billie holiday,1958,blues,1
evil (is going on),howlin' wolf,1958,blues,8
forty four,howlin' wolf,1958,blues,15
mood indigo,nina simone,1958,blues,2
bring it to jerome,bo diddley,1958,blues,2
fever,little willie john,1958,blues,13
candy,big maybelle,1958,blues,13
love me or leave me,nina simone,1958,blues,4
now or never,billie holiday,1958,blues,11
ill wind,billie holiday,1958,blues,16
remember,ella fitzgerald,1958,blues,16
i love paris,screamin' jay hawkins,1958,blues,13
if you are but a dream,screamin' jay hawkins,1958,blues,13
saving my life for you,bobby day,1958,blues,16
"swing low, sweet chariot",screamin' jay hawkins,1958,blues,2
strange things happening every day,sister rosetta tharpe,1958,blues,16
time to say goodbye,b.b. king,1958,blues,11
deep purple,screamin' jay hawkins,1958,blues,13
so long baby,bobby day,1958,blues,11
i love you so,b.b. king,1958,blues,13
"i've got papers on you, baby",b.b. king,1958,blues,11
the fool,b.b. king,1958,blues,1
talkin' 'bout you,ray charles,1958,blues,7
yellow coat,screamin' jay hawkins,1958,blues,9
what you want wid bess?,ella fitzgerald,1958,blues,13
temptation,screamin' jay hawkins,1958,blues,13
orange colored sky,screamin' jay hawkins,1958,blues,9
always,ella fitzgerald,1958,blues,16
a woman is a sometime thing,ella fitzgerald,1958,blues,13
let's face the music and dance,ella fitzgerald,1958,blues,18
it's too late,chuck willis,1958,blues,1
it's a lovely day today,ella fitzgerald,1958,blues,13
"oh, doctor jesus",ella fitzgerald,1958,blues,8
la jaunda,chuck berry,1958,blues,13
john henry,dave van ronk,1959,blues,17
why don't you do right,ruth brown,1959,blues,9
that's my home,louis prima,1959,blues,2
let me explain,the cadillacs,1959,blues,17
so rare,ella fitzgerald,1959,blues,16
the music goes 'round and around,louis prima,1959,blues,2
swingin' shepherd blues,ella fitzgerald,1959,blues,18
moonglow,louis prima,1959,blues,2
of thee i sing,ella fitzgerald,1959,blues,2
it's not for me to say,billie holiday,1959,blues,18
i'll never be the same,ella fitzgerald,1959,blues,1
i've grown accustomed to his face,ella fitzgerald,1959,blues,16
beat me daddy eight to the bar,ella fitzgerald,1959,blues,8
the real american folk song,ella fitzgerald,1959,blues,2
deed i do,ray charles,1959,blues,16
when your lover has gone,ray charles,1959,blues,1
i was doing all right,ella fitzgerald,1959,blues,13
like young,ella fitzgerald,1959,blues,15
he's got the whole world in his hands,nina simone,1959,blues,13
i wanna be loved,jimmy reed,1959,blues,13
my gal is red hot,ronnie hawkins,1959,blues,9
bring back those happy days,sister rosetta tharpe,1959,blues,14
crowing rooster,memphis slim,1959,blues,11
sweets' blues,jimmy witherspoon,1959,blues,11
please forgive me,wilbert harrison,1959,blues,4
baby move on,wilbert harrison,1959,blues,1
am i blue,ray charles,1959,blues,2
black is the color of my true love's hair,nina simone,1959,blues,13
duncan and brady,dave van ronk,1959,blues,17
strike up the band,ella fitzgerald,1959,blues,17
that's enough,ray charles,1959,blues,11
all the way,billie holiday,1959,blues,14
walkin' the boogie,john lee hooker,1959,blues,8
embraceable you,ella fitzgerald,1959,blues,11
just for a thrill,ray charles,1959,blues,13
don't start me to talkin',sonny boy williamson ii,1959,blues,7
blue skies,ella fitzgerald,1959,blues,2
what a diff'rence a day made,dinah washington,1959,blues,13
carol,chuck berry,1959,blues,1
the other woman,nina simone,1959,blues,13
short fat fannie,larry williams,1959,blues,9
gloria,the cadillacs,1959,blues,13
alexander's ragtime band,ray charles,1959,blues,2
don't let the sun catch you cryin',ray charles,1959,blues,11
little queenie,chuck berry,1959,blues,8
johnny b. goode,chuck berry,1959,blues,2
time after time,dinah washington,1959,blues,16
you go to my head,ella fitzgerald,1959,blues,15
by strauss,ella fitzgerald,1959,blues,2
tomorrow (we will meet once more),nina simone,1959,blues,16
can't get out of this mood,nina simone,1959,blues,13
stompin' at the savoy,nina simone,1959,blues,13
ole time religion,b.b. king,1959,blues,14
forty days,ronnie hawkins,1959,blues,5
i won't cry anymore,dinah washington,1959,blues,1
last time for love,nina simone,1959,blues,16
you've been gone too long,nina simone,1959,blues,14
if you were the only girl,louis prima,1959,blues,15
isn't it a pity,ella fitzgerald,1959,blues,16
that certain feeling,ella fitzgerald,1959,blues,14
love walked in,ella fitzgerald,1959,blues,16
"swing low, sweet chariot",b.b. king,1959,blues,2
that's him over there,nina simone,1959,blues,1
try a little tenderness,nina simone,1959,blues,8
blue prelude,nina simone,1959,blues,1
slap that bass,ella fitzgerald,1959,blues,16
for you for me for evermore,ella fitzgerald,1959,blues,16
sometimes i'm happy,billie holiday,1959,blues,17
save a seat for me,b.b. king,1959,blues,9
you took advantage of me,billie holiday,1959,blues,1
solitaire,nina simone,1959,blues,1
i'm thru with love,dinah washington,1959,blues,1
things are looking up,ella fitzgerald,1959,blues,15
it might as well be spring,nina simone,1959,blues,2
(i've got) beginner's luck,ella fitzgerald,1959,blues,4
there'll be some changes made,billie holiday,1959,blues,16
don't worry 'bout me,billie holiday,1959,blues,8
the lord have mercy on me,memphis slim,1960,blues,0
night,jackie wilson,1960,blues,11
"it's been a long, long time",brook benton,1960,blues,2
looking back,dinah washington,1960,blues,16
you'll never walk alone,the flamingos,1960,blues,1
southern exposure,josh white,1960,blues,8
freedom road,josh white,1960,blues,16
stranger blues,elmore james,1960,blues,12
azure,king curtis,1960,blues,16
the sky is crying,elmore james,1960,blues,11
close together,jimmy reed,1960,blues,17
again,dinah washington,1960,blues,13
"hey, hey",muddy waters,1960,blues,3
i do,dinah washington,1960,blues,16
mopper's blues,muddy waters,1960,blues,14
there goes my heart,dinah washington,1960,blues,14
i feel so good,muddy waters,1960,blues,14
my heart cries,etta james,1960,blues,1
girl of my dreams,etta james,1960,blues,13
anything to say you're mine,etta james,1960,blues,8
if i can't have you,etta james,1960,blues,13
i need some money,john lee hooker,1960,blues,19
my dearest darling,etta james,1960,blues,13
trust in me,etta james,1960,blues,16
baby (you've got what it takes),dinah washington,1960,blues,11
all i could do was cry,etta james,1960,blues,1
you'd be so nice to come home to,nina simone,1960,blues,18
childhood sweetheart,chuck berry,1960,blues,13
where can you be,jimmy reed,1960,blues,4
i'll survive,b.b. king,1960,blues,11
days of old,b.b. king,1960,blues,3
i just want to sing your name,woody guthrie,1960,blues,2
night and day,etta james,1960,blues,4
teach me tonight,etta james,1960,blues,16
"baby, we've got love",johnnie taylor,1960,blues,13
i need lots of love,johnnie taylor,1960,blues,16
if i lost you,b.b. king,1960,blues,16
long nights (the feeling they call the blues),b.b. king,1960,blues,11
i was blind,b.b. king,1960,blues,16
one of these days,john lee hooker,1960,blues,16
keep on loving you,johnnie taylor,1960,blues,7
in the evening by the moonlight,nina simone,1960,blues,2
that's my story,john lee hooker,1960,blues,16
found love,jimmy reed,1960,blues,8
there's a hand leading me,sister rosetta tharpe,1961,blues,11
ain't that a shame,champion jack dupree,1961,blues,16
don juan,lavern baker,1961,blues,14
bo diddley is a lover,bo diddley,1961,blues,19
congo,bo diddley,1961,blues,0
ya ya,lee dorsey,1961,blues,11
mad man blues,john lee hooker,1961,blues,2
i've been trying,jerry butler,1961,blues,9
love me,jerry butler,1961,blues,16
your love,carla thomas,1961,blues,17
promises,carla thomas,1961,blues,16
if i had a million dollars,speckled red,1961,blues,3
i believe to my soul,ray charles,1961,blues,16
early in the morning,ray charles,1961,blues,14
just me and my telephone,john lee hooker,1961,blues,2
good news,buster brown,1961,blues,14
joy ride,ray charles,1961,blues,9
ac-cent-tchu-ate the positive,ella fitzgerald,1961,blues,9
love is the only thing,aretha franklin,1961,blues,13
"music, music, music",ray charles,1961,blues,2
i'll dry my tears,etta james,1961,blues,1
it's only a paper moon,ella fitzgerald,1961,blues,16
half ain't been told,otis spann,1961,blues,17
in my diary,etta james,1961,blues,16
it ain't necessarily so,aretha franklin,1961,blues,16
stop and listen,chuck berry,1961,blues,11
sweet sixteen,chuck berry,1961,blues,8
sweet lover,aretha franklin,1961,blues,13
midnight special,jimmy smith,1961,blues,0
stormy weather,ella fitzgerald,1961,blues,1
gin house blues,nina simone,1961,blues,14
when the sun comes out,ella fitzgerald,1961,blues,1
"hong kong, mississippi",bo diddley,1961,blues,13
hard-headed woman,john lee hooker,1961,blues,7
i've got the world on a string,ella fitzgerald,1961,blues,2
shut your mouth,b.b. king,1961,blues,11
ain't that just like a woman,b.b. king,1961,blues,15
this time the dream's on me,ella fitzgerald,1961,blues,2
little star,chuck berry,1961,blues,8
two loves,dee dee sharp,1962,blues,7
he's gone,the orlons,1962,blues,14
"i surrender, dear",aretha franklin,1962,blues,19
kissin' by the mistletoe,aretha franklin,1962,blues,1
when they ask about you,aretha franklin,1962,blues,3
without the one you love,aretha franklin,1962,blues,16
merry mending,nina simone,1962,blues,16
try a little tenderness,aretha franklin,1962,blues,16
stand by,mose allison,1962,blues,12
you never miss a good thing,the miracles,1962,blues,14
private eye,the olympics,1962,blues,3
do it,mose allison,1962,blues,16
dirty overalls (my dirty overhauls),woody guthrie,1962,blues,9
bristol stomp,the dovells,1962,blues,19
stretch out,sister rosetta tharpe,1962,blues,2
the tear of the year,jackie wilson,1962,blues,1
the greatest hurt,jackie wilson,1962,blues,1
broken hearted,the miracles,1962,blues,11
you can't hide it,jimmy reed,1962,blues,13
don't touch,b.b. king,1962,blues,13
blue holiday,aretha franklin,1962,blues,2
your very first love,the dubs,1962,blues,15
georgia on my mind,ella fitzgerald,1962,blues,13
keep your hands to yourself (she's mine),john lee hooker,1962,blues,11
your mind is on vacation,mose allison,1962,blues,16
wang dang doodle,howlin' wolf,1962,blues,4
don't ask me to be lonely,the dubs,1962,blues,13
spoonful,howlin' wolf,1962,blues,8
green onions,booker t. & the m.g.'s,1962,blues,0
i don't worry about a thing,mose allison,1962,blues,16
thirty days,chuck berry,1962,blues,2
ac-cent-tchu-ate the positive,aretha franklin,1962,blues,7
lover man (oh where can you be),dinah washington,1962,blues,13
blues before sunrise,john lee hooker,1962,blues,11
all of me,ella fitzgerald,1962,blues,13
just in time,nina simone,1962,blues,16
i'm sitting on top of the world,aretha franklin,1962,blues,2
after you've gone,ella fitzgerald,1962,blues,14
it don't mean a thing (if it ain't got that swing),nina simone,1962,blues,2
just for a thrill,aretha franklin,1962,blues,13
solitude,nina simone,1962,blues,8
walkin',b.b. king,1962,blues,11
just for you,aretha franklin,1962,blues,16
i wanna be loved,dinah washington,1962,blues,13
just out of reach (of my two empty arms),solomon burke,1962,blues,1
will you miss me?,woody guthrie,1962,blues,14
nobody like you,aretha franklin,1962,blues,1
do nothin' till you hear from me,nina simone,1962,blues,13
bye bye blackbird,nina simone,1962,blues,13
something to live for,nina simone,1962,blues,16
it's a blue world,ella fitzgerald,1962,blues,16
a long time ago,the impressions,1963,blues,16
the gift of love,the impressions,1963,blues,16
birmingham blues,john lee hooker,1963,blues,0
it's all right,solomon burke,1963,blues,4
every night,fats domino,1963,blues,11
my little brown book,aretha franklin,1963,blues,1
time for the madison,the dovells,1963,blues,15
havin' a good time,the dovells,1963,blues,9
"how long, how long blues",ella fitzgerald,1963,blues,4
maybelline,the dovells,1963,blues,17
"shame, shame, shame",jimmy reed,1963,blues,11
don't say goodnight and mean goodbye,the shirelles,1963,blues,13
hear me talking to ya,ella fitzgerald,1963,blues,17
